Date,Open,High,Low,Close,Volume,Market Cap,Cryptocurrency
"Sep 30, 2024","$65,634.66","$65,635.05","$62,873.62","$63,329.50","$37,112,957,475","$1,251,461,875,406",BTC
"Sep 29, 2024","$65,888.90","$66,069.35","$65,450.01","$65,635.31","$14,788,214,575","$1,296,984,728,119",BTC
"Sep 28, 2024","$65,792.18","$66,255.53","$65,458.03","$65,887.65","$15,243,637,984","$1,301,977,287,120",BTC
"Sep 27, 2024","$65,180.67","$66,480.69","$64,852.99","$65,790.66","$32,058,813,449","$1,300,039,501,550",BTC
"Sep 26, 2024","$63,138.55","$65,790.80","$62,669.27","$65,181.02","$36,873,129,847","$1,287,929,596,336",BTC
"Sep 25, 2024","$64,302.59","$64,804.50","$62,945.38","$63,143.15","$25,078,377,700","$1,247,551,422,563",BTC
"Sep 24, 2024","$63,326.84","$64,695.22","$62,737.42","$64,301.97","$29,938,335,243","$1,270,523,906,052",BTC
"Sep 23, 2024","$63,643.10","$64,733.56","$62,628.08","$63,329.80","$31,400,285,425","$1,251,214,895,782",BTC
"Sep 22, 2024","$63,396.80","$63,993.42","$62,440.73","$63,648.71","$20,183,348,802","$1,257,434,508,161",BTC
"Sep 21, 2024","$63,184.34","$63,543.36","$62,783.11","$63,394.84","$14,408,616,220","$1,252,541,488,640",BTC
"Sep 20, 2024","$62,941.43","$64,119.53","$62,364.61","$63,192.98","$35,177,164,222","$1,248,317,992,551",BTC
"Sep 19, 2024","$61,651.16","$63,872.44","$61,609.87","$62,940.46","$42,710,252,573","$1,243,489,914,824",BTC
"Sep 18, 2024","$60,309.00","$61,664.07","$59,218.25","$61,649.68","$40,990,702,891","$1,217,976,155,885",BTC
"Sep 17, 2024","$58,192.51","$61,316.09","$57,628.07","$60,308.54","$38,075,570,118","$1,191,434,667,558",BTC
"Sep 16, 2024","$59,185.23","$59,205.51","$57,501.34","$58,192.51","$32,032,822,113","$1,149,595,000,633",BTC
"Sep 15, 2024","$60,000.73","$60,381.92","$58,696.31","$59,182.84","$18,120,960,867","$1,169,182,849,929",BTC
"Sep 14, 2024","$60,569.12","$60,656.72","$59,517.88","$60,005.12","$16,428,405,496","$1,185,265,247,316",BTC
"Sep 13, 2024","$58,130.32","$60,648.02","$57,650.11","$60,571.30","$32,490,528,356","$1,196,466,210,708",BTC
"Sep 12, 2024","$57,343.17","$58,534.36","$57,330.10","$58,127.01","$33,835,707,949","$1,148,268,024,284",BTC
"Sep 11, 2024","$57,650.29","$57,991.32","$55,567.34","$57,343.17","$37,049,062,672","$1,132,692,864,305",BTC
"Sep 10, 2024","$57,020.10","$58,029.98","$56,419.41","$57,648.71","$28,857,630,507","$1,138,738,372,573",BTC
"Sep 09, 2024","$54,851.89","$58,041.12","$54,598.43","$57,019.53","$34,618,096,173","$1,126,266,856,955",BTC
"Sep 08, 2024","$54,147.93","$55,300.86","$53,653.76","$54,841.57","$18,268,287,531","$1,083,415,774,483",BTC
"Sep 07, 2024","$53,949.09","$54,838.15","$53,740.07","$54,139.69","$19,061,486,526","$1,069,483,234,366",BTC
"Sep 06, 2024","$56,160.19","$56,976.11","$52,598.70","$53,948.75","$49,361,693,566","$1,065,529,160,549",BTC
"Sep 05, 2024","$57,971.70","$58,300.58","$55,712.45","$56,160.49","$31,030,280,656","$1,109,173,176,845",BTC
"Sep 04, 2024","$57,430.35","$58,511.57","$55,673.16","$57,971.54","$35,627,680,312","$1,144,922,067,906",BTC
"Sep 03, 2024","$59,106.19","$59,815.06","$57,425.17","$57,431.02","$26,666,961,053","$1,134,203,956,919",BTC
"Sep 02, 2024","$57,326.97","$59,403.07","$57,136.03","$59,112.48","$27,036,454,524","$1,167,274,281,774",BTC
"Sep 01, 2024","$58,969.80","$59,062.07","$57,217.82","$57,325.49","$24,592,449,997","$1,132,107,052,433",BTC
"Aug 31, 2024","$59,117.48","$59,432.59","$58,768.78","$58,969.90","$12,403,470,760","$1,164,522,862,133",BTC
"Aug 30, 2024","$59,388.60","$59,896.89","$57,768.53","$59,119.47","$32,292,756,405","$1,167,450,891,056",BTC
"Aug 29, 2024","$59,027.47","$61,184.08","$58,786.23","$59,388.18","$32,224,990,582","$1,172,740,960,640",BTC
"Aug 28, 2024","$59,507.92","$60,236.45","$57,890.68","$59,027.63","$40,289,564,698","$1,165,584,605,051",BTC
"Aug 27, 2024","$62,879.71","$63,207.60","$58,116.75","$59,504.13","$39,103,882,198","$1,175,040,861,568",BTC
"Aug 26, 2024","$64,342.23","$64,489.71","$62,849.56","$62,880.66","$27,682,040,631","$1,241,593,608,804",BTC
"Aug 25, 2024","$64,176.37","$64,996.42","$63,833.52","$64,333.54","$18,827,683,555","$1,270,273,035,259",BTC
"Aug 24, 2024","$64,103.87","$64,513.79","$63,619.92","$64,178.99","$21,430,585,163","$1,267,143,884,943",BTC
"Aug 23, 2024","$60,380.95","$64,947.06","$60,372.05","$64,094.36","$42,530,509,233","$1,265,681,609,173",BTC
"Aug 22, 2024","$61,168.32","$61,408.11","$59,815.25","$60,381.91","$27,625,734,377","$1,192,142,090,606",BTC
"Aug 21, 2024","$59,014.99","$61,834.35","$58,823.44","$61,175.19","$32,731,154,072","$1,207,652,524,161",BTC
"Aug 20, 2024","$59,493.45","$61,396.33","$58,610.88","$59,012.79","$31,613,400,008","$1,165,118,855,138",BTC
"Aug 19, 2024","$58,480.71","$59,612.66","$57,864.71","$59,493.45","$25,911,207,712","$1,174,536,992,005",BTC
"Aug 18, 2024","$59,468.13","$60,262.72","$58,445.40","$58,483.96","$17,740,625,837","$1,154,518,920,582",BTC
"Aug 17, 2024","$58,893.53","$59,694.67","$58,814.83","$59,478.97","$13,589,684,021","$1,173,983,398,001",BTC
"Aug 16, 2024","$57,560.27","$59,847.36","$57,110.02","$58,894.10","$29,350,938,673","$1,162,612,186,428",BTC
"Aug 15, 2024","$58,733.26","$59,838.65","$56,161.59","$57,560.10","$35,682,112,440","$1,136,267,308,780",BTC
"Aug 14, 2024","$60,611.05","$61,687.76","$58,472.87","$58,737.27","$29,961,696,180","$1,159,393,319,244",BTC
"Aug 13, 2024","$59,356.21","$61,572.40","$58,506.25","$60,609.57","$30,327,698,167","$1,196,435,943,983",BTC
"Aug 12, 2024","$58,719.40","$60,680.33","$57,688.90","$59,354.51","$37,078,637,820","$1,171,638,477,214",BTC
"Aug 11, 2024","$60,944.89","$61,778.66","$58,348.82","$58,719.48","$22,759,754,812","$1,159,042,118,919",BTC
"Aug 10, 2024","$60,881.23","$61,464.51","$60,287.57","$60,945.81","$15,745,822,278","$1,202,940,345,184",BTC
"Aug 09, 2024","$61,728.21","$61,751.86","$59,587.86","$60,880.11","$33,425,553,115","$1,201,660,191,807",BTC
"Aug 08, 2024","$55,030.03","$62,673.76","$54,766.73","$61,710.14","$45,298,472,567","$1,218,352,191,431",BTC
"Aug 07, 2024","$56,040.63","$57,726.88","$54,620.51","$55,027.46","$41,637,562,185","$1,086,125,591,739",BTC
"Aug 06, 2024","$53,991.35","$57,059.92","$53,973.27","$56,034.32","$49,300,484,106","$1,106,050,307,069",BTC
"Aug 05, 2024","$58,110.30","$58,268.83","$49,121.24","$53,991.46","$108,991,085,584","$1,065,580,794,793",BTC
"Aug 04, 2024","$60,676.09","$61,062.99","$57,210.80","$58,116.98","$31,758,917,219","$1,146,844,860,381",BTC
"Aug 03, 2024","$61,414.81","$62,148.37","$59,836.53","$60,680.09","$31,753,030,589","$1,197,456,370,706",BTC
"Aug 02, 2024","$65,353.50","$65,523.22","$61,184.89","$61,415.06","$43,060,875,727","$1,212,008,164,272",BTC
"Aug 01, 2024","$64,625.84","$65,593.24","$62,248.94","$65,357.50","$40,975,554,494","$1,289,712,080,282",BTC
"Jul 31, 2024","$66,201.27","$66,810.21","$64,532.05","$64,619.25","$31,292,785,994","$1,275,323,104,044",BTC
"Jul 30, 2024","$66,819.05","$66,987.67","$65,323.19","$66,201.02","$31,380,492,109","$1,306,384,437,839",BTC
"Jul 29, 2024","$68,259.05","$69,987.54","$66,532.59","$66,819.92","$40,780,682,628","$1,318,540,566,549",BTC
"Jul 28, 2024","$67,808.66","$68,301.85","$67,085.83","$68,255.87","$18,043,166,945","$1,346,858,598,264",BTC
"Jul 27, 2024","$67,911.81","$69,398.51","$66,705.22","$67,813.34","$34,691,905,492","$1,338,003,104,418",BTC
"Jul 26, 2024","$65,771.81","$68,207.60","$65,743.77","$67,912.06","$30,488,630,457","$1,340,006,377,389",BTC
"Jul 25, 2024","$65,375.87","$66,112.42","$63,473.47","$65,777.22","$38,315,761,670","$1,297,746,222,202",BTC
"Jul 24, 2024","$65,927.86","$67,113.98","$65,146.99","$65,372.13","$27,470,942,309","$1,289,901,286,823",BTC
"Jul 23, 2024","$67,584.80","$67,779.02","$65,484.46","$65,927.67","$35,605,668,666","$1,300,762,573,330",BTC
"Jul 22, 2024","$68,152.98","$68,480.06","$66,611.30","$67,585.25","$42,649,109,453","$1,333,416,492,642",BTC
"Jul 21, 2024","$67,164.91","$68,372.91","$65,842.30","$68,154.52","$26,652,190,004","$1,344,591,292,880",BTC
"Jul 20, 2024","$66,709.93","$67,610.73","$66,299.62","$67,163.64","$19,029,581,250","$1,325,061,487,222",BTC
"Jul 19, 2024","$63,972.33","$67,442.64","$63,329.34","$66,710.15","$37,003,855,410","$1,316,050,877,556",BTC
"Jul 18, 2024","$64,104.74","$65,104.66","$63,246.16","$63,974.07","$27,239,305,337","$1,262,047,185,003",BTC
"Jul 17, 2024","$65,091.83","$66,066.73","$63,896.09","$64,118.79","$32,525,071,311","$1,264,876,808,968",BTC
"Jul 16, 2024","$64,784.42","$65,354.34","$62,487.97","$65,097.15","$41,617,346,768","$1,284,144,530,410",BTC
"Jul 15, 2024","$60,815.46","$64,870.15","$60,704.93","$64,870.15","$38,094,526,099","$1,279,638,364,954",BTC
"Jul 14, 2024","$59,225.25","$61,329.53","$59,225.25","$60,787.79","$22,223,416,061","$1,198,755,021,572",BTC
"Jul 13, 2024","$57,908.74","$59,787.08","$57,796.44","$59,231.95","$17,080,061,806","$1,168,067,978,181",BTC
"Jul 12, 2024","$57,341.19","$58,532.55","$56,590.17","$57,899.47","$25,604,805,221","$1,141,786,144,917",BTC
"Jul 11, 2024","$57,729.89","$59,299.43","$57,120.38","$57,344.91","$28,707,803,842","$1,130,840,802,043",BTC
"Jul 10, 2024","$58,033.88","$59,359.43","$57,178.41","$57,742.49","$26,175,260,526","$1,138,673,101,576",BTC
"Jul 09, 2024","$56,704.60","$58,239.20","$56,316.88","$58,009.23","$27,849,512,607","$1,143,927,440,649",BTC
"Jul 08, 2024","$55,849.57","$58,131.34","$54,321.02","$56,705.10","$39,766,159,899","$1,118,206,962,401",BTC
"Jul 07, 2024","$58,239.43","$58,371.12","$55,793.33","$55,849.11","$20,553,359,505","$1,101,324,021,019",BTC
"Jul 06, 2024","$56,659.08","$58,472.55","$56,038.96","$58,303.54","$20,610,320,577","$1,149,721,701,454",BTC
"Jul 05, 2024","$57,022.81","$57,497.15","$53,717.38","$56,662.37","$55,417,544,033","$1,117,355,596,307",BTC
"Jul 04, 2024","$60,147.14","$60,399.67","$56,777.80","$56,977.70","$41,149,609,230","$1,123,568,935,037",BTC
"Jul 03, 2024","$62,034.33","$62,187.70","$59,419.39","$60,173.92","$29,756,701,685","$1,186,592,344,847",BTC
"Jul 02, 2024","$62,844.41","$63,203.36","$61,752.75","$62,029.02","$20,151,616,992","$1,223,171,892,636",BTC
"Jul 01, 2024","$62,673.61","$63,777.23","$62,495.51","$62,851.98","$25,468,379,421","$1,239,386,428,569",BTC
"Jun 30, 2024","$60,888.45","$62,892.83","$60,632.95","$62,678.29","$17,333,226,409","$1,235,944,779,945",BTC
"Jun 29, 2024","$60,319.87","$61,097.62","$60,300.97","$60,887.38","$12,652,903,396","$1,200,610,071,823",BTC
"Jun 28, 2024","$61,612.81","$62,126.10","$59,985.40","$60,320.14","$24,952,866,877","$1,189,406,366,262",BTC
"Jun 27, 2024","$60,811.23","$62,293.86","$60,585.33","$61,604.80","$21,231,745,045","$1,214,717,875,147",BTC
"Jun 26, 2024","$61,789.68","$62,434.14","$60,695.19","$60,811.28","$22,506,003,064","$1,199,038,781,432",BTC
"Jun 25, 2024","$60,266.28","$62,258.26","$60,239.75","$61,804.64","$29,201,215,431","$1,218,587,029,578",BTC
"Jun 24, 2024","$63,173.35","$63,292.53","$58,601.70","$60,277.41","$43,152,133,651","$1,188,446,806,983",BTC
"Jun 23, 2024","$64,248.96","$64,491.70","$63,180.80","$63,180.80","$11,170,471,802","$1,245,656,822,238",BTC
"Jun 22, 2024","$64,113.86","$64,760.36","$63,960.03","$64,252.58","$9,858,198,793","$1,266,764,455,740",BTC
"Jun 21, 2024","$64,837.99","$65,007.55","$62,785.53","$64,096.20","$26,188,171,739","$1,263,661,931,353",BTC
"Jun 20, 2024","$64,960.30","$66,438.96","$64,547.85","$64,828.66","$25,641,109,124","$1,278,081,520,105",BTC
"Jun 19, 2024","$65,146.66","$65,695.35","$64,693.30","$64,960.30","$21,103,423,504","$1,280,662,535,002",BTC
"Jun 18, 2024","$66,490.98","$66,556.70","$64,066.96","$65,140.74","$39,481,285,950","$1,284,195,191,637",BTC
"Jun 17, 2024","$66,636.52","$67,188.32","$65,094.96","$66,490.29","$30,006,354,476","$1,310,771,374,540",BTC
"Jun 16, 2024","$66,189.36","$66,894.84","$66,018.25","$66,639.05","$13,281,140,541","$1,313,672,583,954",BTC
"Jun 15, 2024","$66,006.74","$66,402.19","$65,871.78","$66,191.00","$14,121,265,576","$1,304,788,441,997",BTC
"Jun 14, 2024","$66,747.57","$67,294.65","$65,056.89","$66,011.09","$27,403,884,779","$1,301,221,571,384",BTC
"Jun 13, 2024","$68,243.10","$68,365.78","$66,304.57","$66,756.40","$28,955,204,146","$1,315,894,956,574",BTC
"Jun 12, 2024","$67,321.37","$69,977.89","$66,902.46","$68,241.18","$34,497,940,694","$1,345,134,120,907",BTC
"Jun 11, 2024","$69,508.08","$69,549.42","$66,123.60","$67,332.03","$37,116,136,345","$1,327,182,056,472",BTC
"Jun 10, 2024","$69,644.31","$70,146.07","$69,232.43","$69,512.28","$20,597,699,541","$1,370,130,002,869",BTC
"Jun 09, 2024","$69,297.49","$69,817.52","$69,160.84","$69,647.99","$13,534,028,500","$1,372,773,642,949",BTC
"Jun 08, 2024","$69,324.18","$69,533.32","$69,210.74","$69,305.77","$14,262,185,861","$1,365,997,475,512",BTC
"Jun 07, 2024","$70,759.18","$71,907.85","$68,507.26","$69,342.59","$36,188,381,096","$1,366,686,633,129",BTC
"Jun 06, 2024","$71,082.84","$71,625.74","$70,119.12","$70,757.17","$25,223,152,007","$1,394,552,080,469",BTC
"Jun 05, 2024","$70,568.35","$71,735.41","$70,390.71","$71,082.82","$32,810,771,409","$1,400,900,832,470",BTC
"Jun 04, 2024","$68,804.57","$71,047.41","$68,564.64","$70,567.77","$33,149,696,545","$1,390,743,617,175",BTC
"Jun 03, 2024","$67,753.90","$70,230.82","$66,252.03","$68,804.78","$32,401,285,324","$1,355,956,442,573",BTC
"Jun 02, 2024","$67,710.27","$68,409.17","$67,315.53","$67,751.60","$17,110,588,415","$1,335,227,914,032",BTC
"Jun 01, 2024","$67,475.43","$67,839.77","$67,386.20","$67,706.94","$11,641,495,604","$1,334,337,260,767",BTC
"May 31, 2024","$68,362.52","$68,999.57","$66,633.42","$67,489.61","$27,387,283,769","$1,329,961,627,933",BTC
"May 30, 2024","$67,576.09","$69,500.54","$67,118.08","$68,364.99","$29,509,712,534","$1,347,131,845,679",BTC
"May 29, 2024","$68,296.35","$68,852.46","$67,101.49","$67,578.09","$26,707,072,906","$1,331,600,056,889",BTC
"May 28, 2024","$69,392.20","$69,514.64","$67,227.15","$68,296.22","$32,722,265,965","$1,345,757,548,564",BTC
"May 27, 2024","$68,512.18","$70,597.88","$68,232.50","$69,394.55","$25,870,990,717","$1,367,374,775,956",BTC
"May 26, 2024","$69,264.29","$69,506.23","$68,183.89","$68,518.09","$15,628,433,737","$1,349,968,658,780",BTC
"May 25, 2024","$68,526.92","$69,579.32","$68,515.82","$69,265.94","$15,473,071,741","$1,364,748,567,457",BTC
